index,name,price,condition,posted_date,url,outlier_flag
661,Barbour / バブアー：【ONLY ARK】別注 LOOSE BEDALE,27000.0,未使用に近い,1か月前,https://jp.mercari.com/item/m86271735034,False
662,BARBOUR(バブアー) BEDALE(ビデイル) SL 2レイヤー,28000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m64094457834,False
663,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/xQnm2KJdfVHYbaLT6JwGjc,False
664,バブアー　ビデイルSL　サイズ34　オイル抜き済み,13000.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m82000873705,False
665,Barbour BEDALE peached skin 36,8000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m58020646113,False
666,【最安値】Barbour バブアー クラシックビデイル ワックスジャケット 36,30000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m47698772700,False
667,Barbour（バブアー）　BEDALE（ビデイル）　サイズ36,25000.0,未使用に近い,1か月前,https://jp.mercari.com/item/m58924379091,False
668,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/nLqCKjvcyT8ZVRehkjZEd3,False
669,Barbour sl bedale casual peach skin バブアー,26000.0,新品、未使用,1か月前,https://jp.mercari.com/item/m68619384093,False
670,Barbour × BEAMS PLUS/別注 BEDALE Barbour,33155.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m85609099682,False
671,Barbour peach skin BEDALE SL 36,14000.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m62500713293,False
672,Barbour for MARKAWARE & EDIFICE 別注BEDALE,66000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m61864310907,True
673,Barbour BEDALE バブアー　ビデイル　40,28500.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m15650242386,False
674,【極微品・フード追加可】 Barbour Bedale SL 36ビデイル SL,25000.0,未使用に近い,1か月前,https://jp.mercari.com/item/m61605412031,False
675,ONLY ARK別注 Barbour BIG BEDALE 2022AW,24000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m77451963198,False
676,バブアー ビデイル SL ノンオイル ノンワックス ジャケット M ベージュ,16000.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m54458782693,False
677,Barbour バブアー BEDALE ビデイル ノンオイルド ジャケット38,31500.0,目立った傷や汚れなし,12日前,https://jp.mercari.com/item/m78022537425,False
678,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/NJczaPNcZZabKX9HGHKMm8,False
679,M07　Barbour　バブアー　ビデイル　38　ノンオイル　ビンテージ　古着,16800.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m77276337116,False
680,Barbour Bedale SL Wax 38 Black 22FW 英国製,25000.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m52325618351,False
681,【希少 ブラック】 00s Barbour 3ワラント bedale c38,17700.0,傷や汚れあり,1か月前,https://jp.mercari.com/item/m90449435551,False
682,Barbour バブアー　BIGBEDALEビックビデイル　ARKnets別注,25000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m66461079789,False
683,オダ様専用　バブアー Barbour BEDALE ビデイル 英国製,25000.0,未使用に近い,1か月前,https://jp.mercari.com/item/m17507637687,False
684,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/uUnkcNMWD6phZWSyTHC4QW,False
685,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/g5g7Gsxztibnocjs2yTN86,False
686,barbour bedale 40 wax navy,22000.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m63779352852,False
687,専用Barbour BEAMS F別注BEDALE CLASSIC FIT,27000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m22159202961,False
688,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/gepwcgQjLX73Sqw38jf398,False
689,美品　バブアー　ビデイル　SL barbour BEDALE ブラック　38,20000.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m16469049649,False
