index,name,price,condition,posted_date,url,outlier_flag
96,◆AQUOS sense８　◇エンボス曼陀羅　ブルーターコイズ　◇　R２,1380.0,目立った傷や汚れなし,12時間前,https://jp.mercari.com/item/m56603694181,True
97,【2+2枚入り】FOR AQUOS Sense7 SHG10 SH-53C 用,642.0,未使用に近い,12時間前,https://jp.mercari.com/item/m45362718673,True
98,AQUOS sense８　◇エンボス曼陀羅　ブラック　黒　◇　　S２,1380.0,新品、未使用,13時間前,https://jp.mercari.com/item/m31567047147,True
99,AQUOS Sense8 ケース 手帳型 スタンド機能 6.1インチ 猫柄,879.0,未使用に近い,10時間前,https://jp.mercari.com/item/m47593129980,True
100,AQUOS sense８　◇エンボス曼陀羅　ミントグリーン　◇　T２,1380.0,新品、未使用,14時間前,https://jp.mercari.com/item/m67790175640,True
101,AQUOS sense lite SH-M05 ホワイト SIMフリー ②,4150.0,傷や汚れあり,14時間前,https://jp.mercari.com/item/m92675314200,True
102,⭐️匿名配送❣️クリア AQUOS sense8 TPUソフトケース ストラップ付,939.0,未使用に近い,14時間前,https://jp.mercari.com/item/m27631434070,True
103,AQUOS sense lite SH-M05 ホワイト SIMフリー ①,4550.0,やや傷や汚れあり,14時間前,https://jp.mercari.com/item/m33149207934,True
104,AQUOS Sense8 ケース リング 耐衝撃 TPU シリコン ソフトケース,701.0,未使用に近い,14時間前,https://jp.mercari.com/item/m86816491427,True
105,AQUOS sense8 ケース 手帳型 アクオス センスSH-54D,1446.0,新品、未使用,15時間前,https://jp.mercari.com/item/m59299735891,True
106,AQUOS Sense 3 手帳型 ケース ブラウン 茶 猫 /569,1600.0,新品、未使用,15時間前,https://jp.mercari.com/item/m44385670226,True
107,❣️訳あり❣️ スマホケース　AQUOS sense7 手帳型　スタンド付き　ピンク,950.0,やや傷や汚れあり,15時間前,https://jp.mercari.com/item/m43222389971,True
108,【新品未使用】AQUOS sense8 SH-M26 ペールグリーン,51200.0,新品、未使用,15時間前,https://jp.mercari.com/item/m64889489725,False
109,【モック/模型】 NTTドコモ AQUOS sense8 黒 画面真っ黒加工,1200.0,やや傷や汚れあり,15時間前,https://jp.mercari.com/item/m89922197646,True
110,AQUOS　sense8 　カメラレンズフィルター　収納ポーチつき　131,880.0,新品、未使用,15時間前,https://jp.mercari.com/item/m56433282516,True
111,【モック/模型】 NTTドコモ AQUOS sense8 緑 画面真っ黒加工,1200.0,やや傷や汚れあり,15時間前,https://jp.mercari.com/item/m22211771037,True
112,【モック/模型】 NTTドコモ AQUOS sense8 カッパ 画面真っ黒加工,1200.0,やや傷や汚れあり,15時間前,https://jp.mercari.com/item/m22257806141,True
113,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/8tPjwowemQkThYd8GWreAQ,False
114,AQUOS Sense2 手帳型 ケース ブラック 黒 猫/291,900.0,新品、未使用,16時間前,https://jp.mercari.com/item/m50850200172,True
115,AQUOS sense8 ガラスフイルム 指紋認証対応 【2+2枚セット,799.0,新品、未使用,16時間前,https://jp.mercari.com/item/m57549852042,True
116,車 充電器 シガーソケット 急速充電 カーチャージャー 4台同時に充電 巻き取り,2280.0,新品、未使用,16時間前,https://jp.mercari.com/item/m28088450236,True
117,Torske Aquos Sense5G ケース 手帳型 Aquos Sense,2069.0,新品、未使用,16時間前,https://jp.mercari.com/item/m39928746071,True
118,スマホケース　AQUOS Sense8 SH-54DdocomoSHG11,5676.0,未使用に近い,16時間前,https://jp.mercari.com/item/m40883699174,True
119,AQUOS sense7 か sense8ケース 手帳型カード 黒,1388.0,新品、未使用,16時間前,https://jp.mercari.com/item/m84041128515,True
120,AQUOS sense8 クリアケース＋画面保護フィルムセット,990.0,新品、未使用,16時間前,https://jp.mercari.com/item/m96053258840,True
121,AQUOS sense8 クリアケース,490.0,新品、未使用,16時間前,https://jp.mercari.com/item/m91397189020,True
122,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/6HvivHDwaBVV6bqkffpZNF,False
123,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/ch3VpkpQ26proHFQdp2w3B,False
124,AQUOS sense 8 SH-54D SHG11 フィルム,766.0,未使用に近い,17時間前,https://jp.mercari.com/item/m42618429937,True
125,おまけ付　スマホアクセサリー10個セット　Iphone　アンドロイド　ケース他,3000.0,新品、未使用,2か月前,https://jp.mercari.com/item/m42230157049,True
126,AQUOS Sense8 ガラスフィルム 2枚　カメラフィルム 2枚 9H,1180.0,新品、未使用,6日前,https://jp.mercari.com/item/m51726246470,True
127,本革❣️AQUOS sense6 手帳型 ケース 硬度 9Hガラスフィルム セット,2980.0,未使用に近い,17時間前,https://jp.mercari.com/item/m48033258128,True
128,AQUOS sense8 ケース 手帳型 カバー 花柄 水彩,1469.0,未使用に近い,17時間前,https://jp.mercari.com/item/m86881058239,True
129,即納■AQUOS sense8 SH-54D/SHG11用花柄Bブーケケース赤j,1978.0,新品、未使用,1か月前,https://jp.mercari.com/item/m84223685159,True
130,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/RfesUGJyAXrRwsFafFQaoJ,False
131,未開封☆AQUOS sense8 手帳型スマホケース かわいい ライトブルー,3780.0,新品、未使用,1か月前,https://jp.mercari.com/item/m75735139358,True
132,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/bs5xmEMhJAyaBM9YPmMMoS,False
133,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/SGMKt627raNukaD7inECz3,False
