index,name,price,condition,posted_date,url
111,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/BRZPLx8LDw5akcTrssCS4f
112,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/9Bx9NJx7iCaWwY3nzyGZK4
113,AQUOS sense6 SIMフリー 64GB SH-54B （i42） 本体,"12,580",目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m25674098396
114,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/yLCEWhPabARAXpkDySGzV4
115,AQUOS sense3 basic シルバー 32GB ■ 美品 ■,"5,940",目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m39977459134
116,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/PBEGS99TktVxevQMajTGwA
117,新品 AQUOS sense6s SIMフリー ライトカッパー 64 GB,"25,900",新品、未使用,1か月前,https://jp.mercari.com/item/m42532013003
118,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/2boucvur3t8kCbwek5fzh8
119,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/KMFMdboVWeaombKsgmhXm5
120,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/YTdcwDENXJi2GgNSE2xTxS
121,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/7XPS3p6z5yAdK8Q4R6kikV
122,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/fwgjy5RxbSqXZYX2pLdwwg
123,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/hWb3ZBvoY2B5Kp96mq7ncf
124,AQUOS sense8 SH-M26 ライトカッパー 128GB SIMフリー,"52,000",新品、未使用,1か月前,https://jp.mercari.com/item/m83242298596
125,AQUOS sense4 lite 楽天版SIMフリー SH-RM15 完動品,"12,999",目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m66130034102
126,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/EdR2PTMdbhA5qaDRzTo89Y
127,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/SKghG6WoWywzeHKRgSy3Kf
128,AQUOSsense4basic A003SH Android12Simフリー③,"7,180",傷や汚れあり,1か月前,https://jp.mercari.com/item/m96093752954
129,AQUOSsense4basic A003SH Android12Simフリー①,"7,180",傷や汚れあり,1か月前,https://jp.mercari.com/item/m90655367465
