index,name,price,condition,posted_date,url,outlier_flag
110,【美品】バブアー Barbour Bedale SL ビデイル 38,22000.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m55105662122,False
111,BEDALE SL ビデイル　Barbour,32000.0,目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m95066386561,False
112,barbour BEDALE C46 バブアー ビデイル 3ワラント,9000.0,傷や汚れあり,12日前,https://jp.mercari.com/item/m62073748837,False
113,【価格交渉OK】BARBOUR BEDALE SL バブアー ビデイル,24300.0,未使用に近い,9日前,https://jp.mercari.com/item/m17581785178,False
114,Barbour（バブアー）Bedale SL ビデイル 38 Black,15000.0,やや傷や汚れあり,13日前,https://jp.mercari.com/item/m72943952989,False
115,BEAMSF別注Barbour / TRANSPORT トランスポート,41000.0,目立った傷や汚れなし,12日前,https://jp.mercari.com/item/m12980224943,False
116,AIGLE エーグル ジャケット バブアー似,7110.0,目立った傷や汚れなし,11日前,https://jp.mercari.com/item/m71046680631,False
117,バブアー BEDALE SL Summer Wax Japan 71010031,16000.0,未使用に近い,11日前,https://jp.mercari.com/item/m46940522076,False
118,Barbour バブアー BEDALE VINTAGE 1990年製造　ビデイル,16000.0,傷や汚れあり,12日前,https://jp.mercari.com/item/m34114574357,False
119,【最終値下げ】バブアー Barbour BEDALE ビデイル グレンチェック,36000.0,目立った傷や汚れなし,11日前,https://jp.mercari.com/item/m56818378044,False
120,★美品 Barbour 秋冬春 超高級4.2万 L 40 ハンティングジャケット,21700.0,目立った傷や汚れなし,12日前,https://jp.mercari.com/item/m41313422995,False
121,希少　Barbour バブアー　ビデイル　4ポケ　3ワラント TRANSPORT,16500.0,やや傷や汚れあり,13日前,https://jp.mercari.com/item/m43819882300,False
122,Barbour SHIPS別注 SL BEDALE ネイビー 36,6500.0,やや傷や汚れあり,13日前,https://jp.mercari.com/item/m23415728988,False
123,バブアー　ビデイル　SL 36,22000.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m12867009441,False
124,Babour バブアー　CLASSIC BEDALE クラシックビデイル 42,18999.0,やや傷や汚れあり,11日前,https://jp.mercari.com/item/m63380800275,False
125,Barbour BEDALE SL オイルドジャケット　セージ　34,21200.0,目立った傷や汚れなし,8日前,https://jp.mercari.com/item/m78478208411,False
126,Barbour　ビデイル　ブラック　BEAMS別注　ピーチスキン,27800.0,未使用に近い,11日前,https://jp.mercari.com/item/m43611544654,False
127,Barbour / バブアー アークネッツ 別注 LOOSE BEDALE,29999.0,目立った傷や汚れなし,14日前,https://jp.mercari.com/item/m39019942591,False
128,【Barbour】バブアー ビデイル オイルドジャケット 34,22500.0,目立った傷や汚れなし,11日前,https://jp.mercari.com/item/m74280842390,False
129,Barbour BEDALE SL size38 セージ,32800.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m72380148251,False
130,新品Barbour（バブアー）【BEDALE / ビデイル】ワックス SL 38,44000.0,新品、未使用,5日前,https://jp.mercari.com/item/m10732755595,False
131,【新品】バブアー ビデイル Barbour OS Bedale ピーチスキン,33000.0,新品、未使用,13日前,https://jp.mercari.com/item/m15517125025,False
132,エラー,,エラー,日付情報なし,https://jp.mercari.com/item/m57156809214,False
133,Barbour Bedale SL 38 バブアー ビデイル 送料込み⭐︎,24800.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m80414180913,False
134,英国製 Barbour BEDALE ジャケット　C40/102CM カーキ,17000.0,やや傷や汚れあり,13日前,https://jp.mercari.com/item/m26714366494,False
135,Barbour BIG BEDALE オリーブ 44,34800.0,目立った傷や汚れなし,12日前,https://jp.mercari.com/item/m89142585342,False
136,バブアー　ブラック　40(Lサイズ相当),34000.0,目立った傷や汚れなし,12日前,https://jp.mercari.com/item/m74954507654,False
137,Barbourビデイル,33000.0,未使用に近い,11日前,https://jp.mercari.com/item/m82982324679,False
138,Barbour×ユナイテッドアローズBEDALEビデイル紺38M,25000.0,新品、未使用,14日前,https://jp.mercari.com/item/m69635693491,False
139,［美品］Barbour SL BEDALE 38 バブア　ピデイル,29000.0,未使用に近い,5日前,https://jp.mercari.com/item/m98232097488,False
140,Barbour バブアー フーデッド ビデイル ノンオイル size.38,18000.0,未使用に近い,14日前,https://jp.mercari.com/item/m36444258862,False
141,バブアー 別注 ビデイル オーバーサイズ スリーブ オリーブ ３８,37400.0,新品、未使用,12日前,https://jp.mercari.com/item/m60976497788,False
142,barbour classic bedale 38 英国製 ライナー付き,24000.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m39299213869,False
143,Barbour 「 BEDALE 」　NAVY 38,30000.0,新品、未使用,14日前,https://jp.mercari.com/item/m90441328906,False
144,Barbour/BEDALE ブラック 【国内販路限定商品】,35000.0,新品、未使用,14日前,https://jp.mercari.com/item/m60908356590,False
145,barbour バブアー　bedale ビデイル　rastic ラスティック38,18500.0,目立った傷や汚れなし,8日前,https://jp.mercari.com/item/m13763714843,False
